date,precipitation_sum_mm,wind_speed_max_kmh,port
2022-01-10,0.0,9.0,Sagar-Sandheads
2022-01-11,0.0,22.5,Sagar-Sandheads
2022-01-12,1.9,14.8,Sagar-Sandheads
2022-01-13,0.0,13.7,Sagar-Sandheads
2022-01-14,8.8,17.9,Sagar-Sandheads
2022-01-15,0.4,17.0,Sagar-Sandheads
2022-01-16,0.0,19.5,Sagar-Sandheads
2022-01-17,0.0,15.6,Sagar-Sandheads
2022-01-18,0.0,15.5,Sagar-Sandheads
2022-01-19,0.0,16.0,Sagar-Sandheads
2022-01-20,0.0,12.7,Sagar-Sandheads
2022-01-21,0.4,13.4,Sagar-Sandheads
2022-01-22,0.1,12.5,Sagar-Sandheads
2022-01-23,0.6,15.3,Sagar-Sandheads
2022-01-24,18.3,16.1,Sagar-Sandheads
2022-01-25,0.0,11.9,Sagar-Sandheads
2022-01-26,0.0,17.8,Sagar-Sandheads
2022-01-27,0.1,18.8,Sagar-Sandheads
2022-01-28,0.0,20.0,Sagar-Sandheads
2022-01-29,0.0,11.0,Sagar-Sandheads
2022-01-30,0.0,10.7,Sagar-Sandheads
2022-01-31,0.0,13.5,Sagar-Sandheads
2022-02-01,0.0,20.9,Sagar-Sandheads
2022-02-02,0.0,10.9,Sagar-Sandheads
2022-02-03,0.9,18.0,Sagar-Sandheads
2022-02-04,15.3,29.6,Sagar-Sandheads
2022-02-05,0.4,16.2,Sagar-Sandheads
2022-02-06,0.0,12.2,Sagar-Sandheads
2022-02-07,0.0,10.9,Sagar-Sandheads
2022-02-08,0.0,16.7,Sagar-Sandheads
2022-02-09,0.4,14.2,Sagar-Sandheads
2022-02-10,0.7,11.5,Sagar-Sandheads
2022-02-11,0.3,20.2,Sagar-Sandheads
2022-02-12,0.0,15.7,Sagar-Sandheads
2022-02-13,0.0,14.4,Sagar-Sandheads
2022-02-14,0.0,15.8,Sagar-Sandheads
2022-02-15,0.0,11.2,Sagar-Sandheads
2022-02-16,0.0,15.2,Sagar-Sandheads
