date,precipitation_sum_mm,wind_speed_max_kmh,port
2021-12-10,0.0,13.9,Gopalpur
2021-12-11,0.0,13.9,Gopalpur
2021-12-12,0.0,16.3,Gopalpur
2021-12-13,0.0,13.4,Gopalpur
2021-12-14,0.0,13.2,Gopalpur
2021-12-15,0.0,10.7,Gopalpur
2021-12-16,0.0,13.0,Gopalpur
2021-12-17,0.0,13.7,Gopalpur
2021-12-18,0.0,14.8,Gopalpur
2021-12-19,0.0,15.3,Gopalpur
2021-12-20,0.0,15.0,Gopalpur
2021-12-21,0.0,13.6,Gopalpur
2021-12-22,0.0,14.7,Gopalpur
2021-12-23,0.0,11.3,Gopalpur
2021-12-24,0.0,11.4,Gopalpur
2021-12-25,0.0,12.3,Gopalpur
2021-12-26,0.3,13.7,Gopalpur
2021-12-27,0.3,8.3,Gopalpur
2021-12-28,0.3,10.7,Gopalpur
2021-12-29,3.7,11.8,Gopalpur
2021-12-30,0.0,16.3,Gopalpur
2021-12-31,0.0,16.4,Gopalpur
2022-01-01,0.0,16.0,Gopalpur
2022-01-02,0.0,14.3,Gopalpur
2022-01-03,0.0,14.4,Gopalpur
2022-01-04,0.0,11.2,Gopalpur
2022-01-05,0.0,11.3,Gopalpur
2022-01-06,0.0,11.7,Gopalpur
2022-01-07,0.0,11.9,Gopalpur
2022-01-08,0.0,11.7,Gopalpur
2022-01-09,0.0,11.8,Gopalpur
2022-01-10,0.0,13.2,Gopalpur
2022-01-11,1.4,20.1,Gopalpur
2022-01-12,2.1,14.0,Gopalpur
2022-01-13,12.3,15.5,Gopalpur
2022-01-14,40.1,13.6,Gopalpur
2022-01-15,1.0,15.8,Gopalpur
2022-01-16,0.0,14.8,Gopalpur
2022-01-17,0.0,15.1,Gopalpur
2022-01-18,0.0,12.2,Gopalpur
2022-01-19,0.0,10.6,Gopalpur
2022-01-20,0.0,12.7,Gopalpur
2022-01-21,0.0,19.9,Gopalpur
2022-01-22,0.0,14.1,Gopalpur
2022-01-23,0.0,23.2,Gopalpur
2022-01-24,1.3,12.8,Gopalpur
2022-01-25,0.7,13.3,Gopalpur
2022-01-26,0.6,12.9,Gopalpur
2022-01-27,0.0,18.7,Gopalpur
2022-01-28,0.0,15.0,Gopalpur
2022-01-29,0.0,13.0,Gopalpur
2022-01-30,0.0,12.8,Gopalpur
2022-01-31,0.0,15.3,Gopalpur
2022-02-01,0.0,21.2,Gopalpur
2022-02-02,0.0,16.4,Gopalpur
2022-02-03,0.0,28.5,Gopalpur
2022-02-04,0.7,33.0,Gopalpur
2022-02-05,0.0,16.5,Gopalpur
2022-02-06,0.0,13.2,Gopalpur
2022-02-07,0.0,16.7,Gopalpur
2022-02-08,0.0,16.1,Gopalpur
2022-02-09,0.0,16.0,Gopalpur
2022-02-10,0.0,15.5,Gopalpur
2022-02-11,0.0,22.7,Gopalpur
2022-02-12,0.3,15.9,Gopalpur
2022-02-13,0.0,15.5,Gopalpur
2022-02-14,0.0,16.2,Gopalpur
2022-02-15,0.0,17.3,Gopalpur
2022-02-16,0.0,18.1,Gopalpur
2022-02-17,0.1,16.4,Gopalpur
2022-02-18,0.2,16.9,Gopalpur
2022-02-19,0.2,16.3,Gopalpur
2022-02-20,1.2,29.9,Gopalpur
2022-02-21,0.0,19.2,Gopalpur
2022-02-22,0.0,15.0,Gopalpur
2022-02-23,0.1,14.7,Gopalpur
2022-02-24,0.0,19.4,Gopalpur
2022-02-25,0.0,18.3,Gopalpur
2022-02-26,0.0,13.4,Gopalpur
2022-02-27,0.0,16.5,Gopalpur
2022-02-28,0.0,15.4,Gopalpur
2022-03-01,0.0,16.1,Gopalpur
2022-03-02,0.0,18.4,Gopalpur
2022-03-03,0.0,16.3,Gopalpur
2022-03-04,0.0,17.2,Gopalpur
2022-03-05,0.0,18.1,Gopalpur
2022-03-06,0.0,18.1,Gopalpur
2022-03-07,0.0,17.9,Gopalpur
2022-03-08,0.0,17.1,Gopalpur
2022-03-09,0.0,20.2,Gopalpur
2022-03-10,0.0,19.5,Gopalpur
2022-03-11,0.0,18.6,Gopalpur
2022-03-12,0.0,17.9,Gopalpur
2022-03-13,0.0,19.2,Gopalpur
2022-03-14,0.0,19.1,Gopalpur
2022-03-15,0.0,18.6,Gopalpur
2022-03-16,0.0,24.1,Gopalpur
2022-03-17,0.0,26.6,Gopalpur
2022-03-18,0.0,21.8,Gopalpur
2022-03-19,0.0,19.5,Gopalpur
2022-03-20,0.0,24.5,Gopalpur
2022-03-21,0.0,21.1,Gopalpur
2022-03-22,0.0,23.2,Gopalpur
2022-03-23,0.0,24.7,Gopalpur
2022-03-24,0.0,28.1,Gopalpur
2022-03-25,0.0,34.1,Gopalpur
2022-03-26,0.0,27.7,Gopalpur
2022-03-27,0.0,28.9,Gopalpur
2022-03-28,0.0,25.7,Gopalpur
2022-03-29,0.0,29.0,Gopalpur
2022-03-30,0.0,32.8,Gopalpur
2022-03-31,0.0,31.4,Gopalpur
2022-04-01,0.0,34.2,Gopalpur
2022-04-02,0.0,33.9,Gopalpur
2022-04-03,0.0,30.2,Gopalpur
2022-04-04,0.0,31.3,Gopalpur
2022-04-05,0.0,30.2,Gopalpur
2022-04-06,0.0,26.9,Gopalpur
2022-04-07,0.0,24.1,Gopalpur
2022-04-08,0.0,29.6,Gopalpur
2022-04-09,0.0,33.4,Gopalpur
2022-04-10,0.0,31.6,Gopalpur
2022-04-11,0.0,30.7,Gopalpur
2022-04-12,0.0,29.7,Gopalpur
2022-04-13,0.0,31.5,Gopalpur
2022-04-14,0.0,31.8,Gopalpur
2022-04-15,0.0,27.7,Gopalpur
2022-04-16,0.0,29.6,Gopalpur
2022-04-17,0.0,31.5,Gopalpur
2022-04-18,0.0,26.7,Gopalpur
2022-04-19,0.0,30.2,Gopalpur
2022-04-20,0.0,32.4,Gopalpur
2022-04-21,0.0,33.8,Gopalpur
2022-04-22,0.0,31.1,Gopalpur
2022-04-23,0.0,25.8,Gopalpur
2022-04-24,0.0,23.6,Gopalpur
2022-04-25,0.0,27.2,Gopalpur
2022-04-26,0.0,26.0,Gopalpur
2022-04-27,0.0,28.1,Gopalpur
2022-04-28,0.0,28.3,Gopalpur
2022-04-29,0.0,26.1,Gopalpur
2022-04-30,0.0,32.6,Gopalpur
2022-05-01,0.0,32.2,Gopalpur
2022-05-02,0.2,31.9,Gopalpur
2022-05-03,0.2,34.8,Gopalpur
2022-05-04,0.0,27.7,Gopalpur
2022-05-05,0.0,25.7,Gopalpur
2022-05-06,0.1,23.2,Gopalpur
2022-05-07,0.0,18.7,Gopalpur
2022-05-08,0.0,18.8,Gopalpur
2022-05-09,3.0,29.5,Gopalpur
2022-05-10,22.2,23.8,Gopalpur
2022-05-11,9.5,26.2,Gopalpur
2022-05-12,0.5,24.3,Gopalpur
2022-05-13,0.0,35.7,Gopalpur
2022-05-14,0.0,32.6,Gopalpur
2022-05-15,0.0,30.0,Gopalpur
2022-05-16,0.0,31.6,Gopalpur
2022-05-17,0.0,30.2,Gopalpur
2022-05-18,0.0,30.9,Gopalpur
2022-05-19,0.0,32.0,Gopalpur
2022-05-20,0.0,32.3,Gopalpur
2022-05-21,0.0,31.8,Gopalpur
2022-05-22,0.2,29.2,Gopalpur
2022-05-23,0.0,19.3,Gopalpur
2022-05-24,0.0,21.4,Gopalpur
2022-05-25,0.0,24.8,Gopalpur
2022-05-26,0.0,24.4,Gopalpur
2022-05-27,0.0,25.6,Gopalpur
2022-05-28,0.0,18.8,Gopalpur
2022-05-29,0.0,20.9,Gopalpur
2022-05-30,0.0,18.8,Gopalpur
2022-05-31,0.0,20.9,Gopalpur
2022-06-01,0.0,23.6,Gopalpur
2022-06-02,0.0,27.6,Gopalpur
2022-06-03,0.0,26.3,Gopalpur
2022-06-04,0.0,34.3,Gopalpur
2022-06-05,0.0,33.0,Gopalpur
2022-06-06,0.0,28.5,Gopalpur
2022-06-07,0.0,29.4,Gopalpur
2022-06-08,0.0,30.6,Gopalpur
2022-06-09,0.0,24.6,Gopalpur
2022-06-10,0.0,23.8,Gopalpur
2022-06-11,0.3,32.9,Gopalpur
2022-06-12,0.0,30.7,Gopalpur
2022-06-13,0.0,25.1,Gopalpur
2022-06-14,0.1,25.5,Gopalpur
2022-06-15,0.0,28.2,Gopalpur
2022-06-16,0.1,31.1,Gopalpur
2022-06-17,0.6,31.6,Gopalpur
2022-06-18,0.0,30.5,Gopalpur
2022-06-19,1.9,32.7,Gopalpur
2022-06-20,1.7,30.3,Gopalpur
2022-06-21,3.8,19.7,Gopalpur
2022-06-22,1.4,21.8,Gopalpur
2022-06-23,5.9,20.5,Gopalpur
2022-06-24,4.9,21.3,Gopalpur
2022-06-25,8.3,20.3,Gopalpur
2022-06-26,0.0,25.3,Gopalpur
2022-06-27,1.7,21.6,Gopalpur
2022-06-28,1.4,17.9,Gopalpur
2022-06-29,0.2,23.1,Gopalpur
2022-06-30,6.6,24.4,Gopalpur
2022-07-01,10.1,17.0,Gopalpur
2022-07-02,2.0,16.1,Gopalpur
2022-07-03,7.3,12.8,Gopalpur
2022-07-04,6.4,12.8,Gopalpur
2022-07-05,25.6,14.4,Gopalpur
2022-07-06,1.3,22.0,Gopalpur
2022-07-07,23.3,16.7,Gopalpur
2022-07-08,20.3,13.6,Gopalpur
2022-07-09,25.5,20.6,Gopalpur
2022-07-10,1.0,13.2,Gopalpur
2022-07-11,47.4,16.7,Gopalpur
2022-07-12,29.0,12.9,Gopalpur
2022-07-13,31.3,15.1,Gopalpur
2022-07-14,1.0,22.0,Gopalpur
2022-07-15,3.5,13.8,Gopalpur
2022-07-16,16.5,18.6,Gopalpur
2022-07-17,39.8,27.3,Gopalpur
2022-07-18,0.8,30.8,Gopalpur
2022-07-19,2.5,26.8,Gopalpur
2022-07-20,4.1,20.5,Gopalpur
2022-07-21,13.9,19.5,Gopalpur
2022-07-22,10.4,10.2,Gopalpur
2022-07-23,17.1,25.0,Gopalpur
2022-07-24,0.9,20.3,Gopalpur
2022-07-25,8.6,20.2,Gopalpur
2022-07-26,1.1,20.6,Gopalpur
2022-07-27,0.1,19.1,Gopalpur
2022-07-28,0.0,20.0,Gopalpur
2022-07-29,0.0,20.4,Gopalpur
2022-07-30,0.0,23.7,Gopalpur
2022-07-31,0.0,23.0,Gopalpur
2022-08-01,2.2,20.8,Gopalpur
2022-08-02,8.1,17.1,Gopalpur
2022-08-03,0.1,13.8,Gopalpur
2022-08-04,2.3,14.3,Gopalpur
2022-08-05,17.1,8.8,Gopalpur
2022-08-06,47.0,13.1,Gopalpur
2022-08-07,43.7,20.1,Gopalpur
2022-08-08,17.1,17.1,Gopalpur
